"date_number","product_id","category_id","position"
71,901794214,501558354,270
71,905058921,501558354,175
71,906085234,501558354,318
71,906608588,501558354,142
71,908271566,501558354,257
71,910740858,501558354,182
71,913143636,501558354,361
71,914621180,501558354,205
71,914969665,501558354,339
71,916627700,501558354,473
71,916686585,501558354,539
71,922730127,501558354,364
71,926926708,501558354,557
71,927290849,501558354,152
71,929061294,501558354,28
71,929857642,501558354,109
71,933101633,501558354,65
71,933234805,501558354,487
71,936943988,501558354,394
71,938007543,501558354,590
71,940136924,501558354,44
71,946846495,501558354,333
71,946999468,501558354,332
71,947146890,501558354,538
71,949844315,501558354,507
71,952518073,501558354,217
71,955049242,501558354,546
71,955363366,501558354,189
71,955962917,501558354,288
71,959424109,501558354,489
71,968771263,501558354,409
71,970955082,501558354,126
71,973873125,501558354,585
71,975390192,501558354,265
71,979330868,501558354,248
71,979799762,501558354,543
71,980524003,501558354,24
71,983494307,501558354,454
71,986226939,501558354,588
71,989920142,501558354,244
71,993938234,501558354,547
71,997616760,501558354,561
71,10417235,501935664,23
71,39284484,501935664,30
71,77149469,501935664,11
71,142684811,501935664,18
71,173801836,501935664,32
71,244530444,501935664,14
71,315594534,501935664,7
71,357383667,501935664,15
71,401336643,501935664,25
71,413289654,501935664,1
71,434697452,501935664,19
71,483988572,501935664,20
71,503147977,501935664,28
71,536117436,501935664,12
71,555721400,501935664,24
71,577543161,501935664,10
71,635309289,501935664,13
71,702190564,501935664,26
71,732971046,501935664,22
71,790079036,501935664,29
71,799962148,501935664,27
71,821961362,501935664,31
71,859484199,501935664,2
71,888436742,501935664,8
71,929061294,501935664,9
71,39241516,502182856,3
71,213981340,502182856,9
71,252162170,502182856,5
71,424135733,502182856,8
71,456810782,502182856,6
71,647691139,502182856,7
71,693491077,502182856,4
71,925108214,502182856,1
71,89905356,503258621,9
71,118479901,503258621,6
71,160513578,503258621,1
71,208204343,503258621,7
71,217320340,503258621,8
71,319518013,503258621,11
71,382207567,503258621,12
71,418377300,503258621,5
71,494340817,503258621,3
71,546871331,503258621,2
71,648347795,503258621,13
71,706861109,503258621,10
71,715387790,503258621,4
71,4711034,503874435,126
71,12544036,503874435,10
71,15408834,503874435,104
71,18445144,503874435,15
71,19620151,503874435,64
71,26354128,503874435,31
71,30525455,503874435,25
71,36090076,503874435,35
71,44476456,503874435,28
71,54316435,503874435,157
71,68336591,503874435,90
71,69532299,503874435,170
71,70027638,503874435,98
71,70052775,503874435,142
71,82963864,503874435,54
71,101759237,503874435,122
71,112188411,503874435,63
71,114273891,503874435,81
71,119412585,503874435,94
71,120556402,503874435,141
71,122229144,503874435,1
71,134094363,503874435,151
71,134676756,503874435,124
71,139210708,503874435,53
71,140011247,503874435,156
71,155177432,503874435,112
71,158574438,503874435,145
71,168932797,503874435,148
71,173108115,503874435,37
71,173394138,503874435,87
71,181969456,503874435,173
71,182358090,503874435,60
71,204649657,503874435,169
71,214703308,503874435,56
71,242341282,503874435,95
71,246593220,503874435,119
71,247559636,503874435,166
71,250690941,503874435,107
71,259627423,503874435,108
71,264713424,503874435,179
71,273666848,503874435,41
71,280395373,503874435,88
71,287838049,503874435,44
71,292587730,503874435,113
71,300297259,503874435,16
71,302815630,503874435,132
71,334544796,503874435,130
71,336831391,503874435,79
71,343783713,503874435,67
71,344970188,503874435,171
71,345515114,503874435,127
71,347685993,503874435,110
71,377997378,503874435,111
71,389185870,503874435,153
71,393954807,503874435,2
71,400736565,503874435,17
71,402229782,503874435,91
71,410894901,503874435,147
71,424274825,503874435,160
71,426187929,503874435,48
71,430954648,503874435,65
71,462313409,503874435,140
71,474819131,503874435,73
71,491481136,503874435,74
71,496826417,503874435,43
71,510884501,503874435,33
71,513057556,503874435,66
71,516869751,503874435,150
71,523330329,503874435,27
71,536845143,503874435,40
71,540558898,503874435,11
71,542240976,503874435,58
71,564856428,503874435,62
71,590664410,503874435,149
71,616599150,503874435,176
71,619300881,503874435,143
71,619323188,503874435,77
71,623427008,503874435,105
71,641251083,503874435,32
71,641253786,503874435,99
71,641967819,503874435,168
71,653942073,503874435,103
71,659650629,503874435,82
71,679127576,503874435,102
71,679613939,503874435,106
71,697412685,503874435,133
71,697445687,503874435,83
71,699422461,503874435,61
71,702532181,503874435,68
71,702697585,503874435,20
71,709061020,503874435,144
71,717146487,503874435,51
71,727408173,503874435,14
71,731014507,503874435,76
71,735896439,503874435,121
71,741782243,503874435,23
71,742287598,503874435,5
71,745384694,503874435,57
71,749411916,503874435,34
71,774064054,503874435,30
71,793253456,503874435,159
71,803148844,503874435,97
71,824140013,503874435,52
71,824817705,503874435,120
71,827161896,503874435,109
71,839846612,503874435,19
71,846013753,503874435,135
71,866371755,503874435,69
71,868698701,503874435,154
71,869279894,503874435,59
71,873892586,503874435,13
71,877380864,503874435,38
71,883979406,503874435,71
71,884360299,503874435,46
71,887309809,503874435,18
71,893691062,503874435,100
71,895586628,503874435,172
71,897542179,503874435,93
71,897543301,503874435,114
71,913360714,503874435,101
71,924573628,503874435,50
71,935823663,503874435,29
71,939764478,503874435,177
71,956969590,503874435,146
71,960765774,503874435,45
71,964794774,503874435,131
71,966677132,503874435,152
71,993071281,503874435,92
71,12530839,506182030,1
71,34093276,506182030,30
71,46946963,506182030,37
71,76284706,506182030,28
71,93559277,506182030,32
71,98493638,506182030,29
71,119933772,506182030,38
71,176152285,506182030,51
71,201731448,506182030,14
71,221177408,506182030,17
71,246254969,506182030,55
71,250722026,506182030,50
71,253624588,506182030,18
71,279089886,506182030,7
71,312453537,506182030,43
71,332997492,506182030,13
71,360576677,506182030,4
71,389727854,506182030,56
71,480557615,506182030,48
71,519508429,506182030,41
71,530394043,506182030,19
71,589807625,506182030,9
71,613930886,506182030,16
71,632609489,506182030,39
71,662030357,506182030,5
71,673707814,506182030,23
71,762737899,506182030,45
71,832820404,506182030,44
71,836089131,506182030,6
71,849647460,506182030,42
71,857511763,506182030,11
71,888056068,506182030,21
71,911215985,506182030,40
71,977975830,506182030,36
71,28404773,508141147,16
71,63870605,508141147,20
71,89905356,508141147,41
71,118479901,508141147,36
71,130577392,508141147,14
71,160513578,508141147,33
71,208204343,508141147,37
71,217320340,508141147,38
71,231101384,508141147,30
71,251573691,508141147,27
71,283640655,508141147,23
71,319518013,508141147,40
71,330333748,508141147,19
71,382207567,508141147,42
71,418377300,508141147,34
71,461336160,508141147,18
71,494340817,508141147,32
71,494727204,508141147,29
71,502402414,508141147,10
71,517264714,508141147,4
71,546742458,508141147,24
71,546871331,508141147,31
71,557809689,508141147,17
71,613520275,508141147,2
71,646032804,508141147,13
71,648347795,508141147,43
71,688472861,508141147,12
71,706861109,508141147,39
71,715387790,508141147,35
71,720938765,508141147,26
71,723353206,508141147,15
71,797870188,508141147,22
71,829415378,508141147,25
71,841754294,508141147,21
71,920846187,508141147,28
71,987011151,508141147,6
71,998762363,508141147,11
71,96734430,508658063,3
71,130712989,508658063,8
71,180474855,508658063,10
71,199691064,508658063,14
71,288006057,508658063,13
71,329023218,508658063,16
71,380981569,508658063,12
71,483039386,508658063,4
71,516671439,508658063,9
71,552734313,508658063,11
71,581954719,508658063,22
71,666257419,508658063,34
71,709255127,508658063,6
71,739234278,508658063,23
71,772329315,508658063,2
71,828751856,508658063,1
71,921731418,508658063,15
71,979718565,508658063,24
71,15086321,509398418,14
71,16133006,509398418,82
71,32778055,509398418,73
71,36007346,509398418,87
71,38308879,509398418,91
71,48715520,509398418,115
71,55760019,509398418,66
71,59426157,509398418,59
71,80304325,509398418,57
71,86656241,509398418,94
71,86671165,509398418,51
71,92084172,509398418,64
71,94408557,509398418,11
71,96828124,509398418,83
71,99843122,509398418,106
71,101682039,509398418,31
71,108709708,509398418,97
71,125446108,509398418,118
71,130058990,509398418,119
71,138175353,509398418,68
71,140869975,509398418,72
71,144499660,509398418,49
71,150994933,509398418,54
71,168774168,509398418,95
71,171186245,509398418,109
71,178534359,509398418,110
71,193959774,509398418,100
71,194821901,509398418,32
71,195458795,509398418,75
71,197699938,509398418,77
71,219208765,509398418,63
71,220465603,509398418,28
71,228491791,509398418,125
71,232474199,509398418,58
71,234829723,509398418,42
71,250721481,509398418,22
71,275391713,509398418,8
71,275520972,509398418,79
71,286534254,509398418,98
71,293542660,509398418,120
71,303731226,509398418,104
71,311369624,509398418,76
71,313501407,509398418,128
71,326627660,509398418,23
71,339430583,509398418,89
71,340664341,509398418,39
71,343730520,509398418,93
71,345241874,509398418,113
71,358589149,509398418,124
71,363607121,509398418,4
71,367862070,509398418,3
71,370219616,509398418,48
71,374044818,509398418,5
71,378740957,509398418,10
71,399345385,509398418,71
71,400282918,509398418,7
71,414913914,509398418,27
71,437565411,509398418,56
71,489853771,509398418,55
71,497981499,509398418,69
71,528270004,509398418,86
71,556895390,509398418,17
71,557805202,509398418,9
71,559958190,509398418,131
71,577214420,509398418,25
71,581258536,509398418,40
71,585459369,509398418,2
71,614998428,509398418,30
71,636118865,509398418,78
71,640793436,509398418,62
71,646221974,509398418,96
71,661221885,509398418,46
71,663436242,509398418,41
71,672446309,509398418,112
71,691121110,509398418,103
71,691125037,509398418,19
71,719015426,509398418,16
71,724473251,509398418,127
71,724670077,509398418,45
71,745151096,509398418,122
71,746467317,509398418,18
71,770161440,509398418,20
71,795070184,509398418,67
71,797450811,509398418,108
71,798942041,509398418,1
71,815586324,509398418,15
71,860851082,509398418,107
71,865188600,509398418,81
71,866928015,509398418,21
71,868971010,509398418,85
71,877478538,509398418,52
71,882065324,509398418,111
71,900408151,509398418,116
71,939513853,509398418,99
71,950315511,509398418,132
71,957284085,509398418,12
71,959854946,509398418,129
71,959944952,509398418,47
71,961654236,509398418,102
71,971557909,509398418,65
71,972556384,509398418,84
71,990082446,509398418,60
71,991582494,509398418,61
71,42963106,511595489,17
71,81573447,511595489,12
71,194041301,511595489,2
71,268364489,511595489,20
71,274103722,511595489,13
71,307808932,511595489,23
71,365574463,511595489,24
71,423966413,511595489,19
71,425681295,511595489,4
71,552511597,511595489,7
71,588646525,511595489,16
71,691565918,511595489,1
71,814270797,511595489,14
71,827386823,511595489,11
71,833890656,511595489,3
71,897100219,511595489,10
71,978161633,511595489,5
71,61413994,511624787,3
71,138277083,511624787,9
71,217489888,511624787,2
71,329346789,511624787,15
71,396865842,511624787,18
71,408528911,511624787,17
71,420563522,511624787,10
71,460686937,511624787,12
71,710148889,511624787,16
71,807593224,511624787,5
71,808280837,511624787,11
71,955535174,511624787,4
71,19132779,515104002,47
71,41264452,515104002,33
71,42931211,515104002,22
71,175049078,515104002,34
71,179268445,515104002,31
71,184195646,515104002,26
71,227228939,515104002,29
71,236075265,515104002,20
71,273120755,515104002,25
71,354647866,515104002,41
71,358383675,515104002,19
71,374375246,515104002,27
71,406530410,515104002,40
71,471850215,515104002,28
71,479564095,515104002,21
71,555103946,515104002,24
71,569173238,515104002,51
71,581060165,515104002,36
71,604746039,515104002,39
71,677416354,515104002,16
71,713487144,515104002,42
71,724424380,515104002,38
71,790223829,515104002,30
71,881907209,515104002,49
71,898429398,515104002,32
71,903380287,515104002,23
71,905352010,515104002,18
71,951620460,515104002,17
71,986726718,515104002,37
71,571538101,520974142,25
71,17073210,522518021,20
71,61493192,522518021,43
71,64041018,522518021,38
71,68526340,522518021,28
71,78890240,522518021,13
71,88478879,522518021,26
71,131317880,522518021,6
71,170747932,522518021,16
71,204858320,522518021,9
71,232958445,522518021,25
71,252581815,522518021,12
71,295142402,522518021,40
71,307910104,522518021,39
71,323547175,522518021,37
71,343858824,522518021,11
71,353564321,522518021,14
71,365501185,522518021,23
71,422996306,522518021,24
71,456148409,522518021,10
71,456369008,522518021,45
71,456689268,522518021,4
71,523923781,522518021,35
71,541466800,522518021,8
71,545626019,522518021,5
71,572325937,522518021,21
71,704175550,522518021,33
71,729145751,522518021,3
71,758314202,522518021,18
71,838752354,522518021,31
71,847617660,522518021,36
71,861442975,522518021,7
71,867591565,522518021,34
71,874610184,522518021,44
71,887427323,522518021,15
71,945692323,522518021,2
71,962064176,522518021,17
71,968678492,522518021,32
71,977712267,522518021,42
71,979997417,522518021,41
71,989429662,522518021,22
71,997033237,522518021,29
71,6092033,522774982,47
71,9912471,522774982,45
71,13999791,522774982,90
71,20516315,522774982,8
71,80727702,522774982,37
71,104560360,522774982,41
71,114425598,522774982,77
71,121765086,522774982,42
71,156463521,522774982,5
71,180252330,522774982,1
71,180402642,522774982,56
71,195407591,522774982,31
71,296325989,522774982,32
71,303525480,522774982,67
71,304016940,522774982,59
71,391018430,522774982,4
71,434623289,522774982,3
71,484194225,522774982,49
71,489365710,522774982,78
71,543106248,522774982,73
71,554651258,522774982,10
71,571721242,522774982,13
71,578544835,522774982,48
71,606739742,522774982,15
71,607561202,522774982,9
71,622289077,522774982,30
71,660652430,522774982,17
71,666257419,522774982,24
71,725275332,522774982,18
71,776557067,522774982,39
71,781416588,522774982,33
71,785985189,522774982,63
71,787171524,522774982,62
71,808869554,522774982,11
71,854516999,522774982,34
71,911803006,522774982,26
71,924848984,522774982,16
71,930335180,522774982,29
71,936525560,522774982,68
71,953233110,522774982,71
71,973468609,522774982,28
71,975644921,522774982,38
71,20691946,523690308,16
71,60482725,523690308,18
71,144150888,523690308,2
71,192635139,523690308,17
71,247667021,523690308,12
71,346936943,523690308,15
71,418328348,523690308,8
71,467845876,523690308,24
71,477999576,523690308,19
71,554097921,523690308,7
71,589721145,523690308,22
71,666983939,523690308,13
71,687339063,523690308,39
71,765314089,523690308,29
71,845231370,523690308,14
71,848832888,523690308,32
71,920708899,523690308,5
71,980881219,523690308,6
71,996473672,523690308,20
71,353461526,524656653,1
71,549030166,524656653,2
71,954190332,524656653,3
71,33679149,527336929,21
71,107405304,527336929,12
71,117942202,527336929,24
71,125005861,527336929,1
71,129412815,527336929,19
71,180447533,527336929,29
71,210776935,527336929,13
71,247887787,527336929,9
71,310240315,527336929,8
71,312268258,527336929,17
71,372203489,527336929,64
71,637925943,527336929,48
71,695518478,527336929,20
71,708979813,527336929,5
71,772329315,527336929,78
71,818365779,527336929,46
71,842146887,527336929,67
71,857158360,527336929,53
71,898397014,527336929,16
71,941248806,527336929,55
71,942568056,527336929,61
71,961187594,527336929,22
71,973613906,527336929,7
71,29453805,528352404,73
71,52750121,528352404,36
71,55555569,528352404,30
71,69057675,528352404,11
71,69257104,528352404,45
71,71545231,528352404,72
71,79357428,528352404,47
71,89093195,528352404,78
71,95490021,528352404,21
71,129877266,528352404,5
71,139215201,528352404,3
71,147338177,528352404,48
71,175186333,528352404,75
71,196836847,528352404,58
71,215520588,528352404,20
71,259094083,528352404,71
71,260370252,528352404,16
71,270888518,528352404,22
71,309481395,528352404,64
71,332015677,528352404,2
71,334622516,528352404,82
71,337687492,528352404,46
71,345847272,528352404,74
71,348545817,528352404,37
71,387094969,528352404,7
71,437010365,528352404,15
71,460494694,528352404,32
71,462735000,528352404,1
71,474395887,528352404,19
71,516510069,528352404,43
71,545008325,528352404,8
71,549985157,528352404,24
71,563282032,528352404,60
71,577440236,528352404,83
71,647648676,528352404,25
71,701395033,528352404,6
71,718011753,528352404,33
71,761395145,528352404,18
71,782227938,528352404,66
71,790643599,528352404,52
71,855707638,528352404,39
71,867464671,528352404,23
71,874538482,528352404,17
71,877274982,528352404,14
71,898449914,528352404,59
71,907282693,528352404,4
71,909686807,528352404,31
71,941971229,528352404,53
71,30731208,533200870,28
71,65968023,533200870,22
71,76636979,533200870,1
71,79115093,533200870,45
71,83181798,533200870,0
71,147137828,533200870,12
71,201670074,533200870,30
71,212576200,533200870,21
71,214930512,533200870,3
71,218212462,533200870,41
71,219459479,533200870,10
71,228948776,533200870,32
71,251583236,533200870,18
71,252581815,533200870,50
71,292056423,533200870,14
71,305701559,533200870,36
71,322255271,533200870,13
71,350901809,533200870,16
71,352143371,533200870,6
71,353564321,533200870,49
71,353674869,533200870,8
71,356342693,533200870,0
71,357421751,533200870,39
71,388427429,533200870,33
71,397005399,533200870,29
71,412603562,533200870,26
71,477477037,533200870,27
71,518048596,533200870,11
71,519117169,533200870,43
71,536314071,533200870,38
71,556337506,533200870,7
71,574248684,533200870,35
71,592149923,533200870,46
71,608663632,533200870,34
71,615963354,533200870,19
71,643120975,533200870,42
71,658822421,533200870,20
71,664299073,533200870,24
71,665978754,533200870,44
71,732802731,533200870,40
71,733611975,533200870,2
71,766132115,533200870,5
71,838579176,533200870,23
71,901992520,533200870,15
71,907766819,533200870,37
71,923361796,533200870,17
71,945692323,533200870,47
71,959246596,533200870,25
71,966227290,533200870,31
71,35517278,536220311,6
71,51239186,536220311,60
71,60808977,536220311,2
71,63939024,536220311,30
71,85838812,536220311,54
71,111075250,536220311,69
71,119143674,536220311,62
71,127972280,536220311,48
71,151873244,536220311,36
71,197096740,536220311,8
71,210586813,536220311,51
71,220602357,536220311,53
71,231123296,536220311,68
71,241780437,536220311,49
71,247032164,536220311,14
71,247269912,536220311,40
71,269964502,536220311,10
71,291225848,536220311,24
71,343250197,536220311,18
71,343479867,536220311,50
71,362343129,536220311,52
71,405447852,536220311,7
71,420159121,536220311,44
71,421979283,536220311,13
71,424871372,536220311,31
71,439987696,536220311,22
71,460920127,536220311,57
71,464212560,536220311,29
71,489968324,536220311,45
71,505126142,536220311,16
71,526404397,536220311,28
71,532703887,536220311,38
71,570374694,536220311,15
71,594003769,536220311,46
71,605163308,536220311,61
71,608518017,536220311,55
71,621994460,536220311,56
71,628769910,536220311,63
71,637474387,536220311,71
71,645173005,536220311,64
71,684440044,536220311,3
71,691044907,536220311,20
71,742524035,536220311,42
71,743414834,536220311,11
71,756686070,536220311,17
71,759826730,536220311,26
71,762339185,536220311,59
71,785826709,536220311,1
71,788600632,536220311,5
71,827850658,536220311,32
71,828768951,536220311,9
71,850843230,536220311,19
71,888724215,536220311,70
71,922074626,536220311,66
71,980727436,536220311,58
71,983442281,536220311,21
71,986936152,536220311,34
71,89737007,536983540,5
71,107405304,536983540,16
71,152958572,536983540,18
71,261098555,536983540,2
71,383461353,536983540,14
71,405447852,536983540,15
71,476769954,536983540,3
71,484032678,536983540,13
71,541307090,536983540,11
71,547607605,536983540,12
71,680231735,536983540,9
71,703644799,536983540,1
71,744432266,536983540,7
71,790329788,536983540,17
71,89598155,537920942,46
71,92227804,537920942,16
71,107661869,537920942,9
71,118002525,537920942,24
71,120092690,537920942,14
71,122478214,537920942,22
71,183429672,537920942,32
71,221054352,537920942,12
71,310073434,537920942,3
71,328568645,537920942,45
71,347861055,537920942,8
71,349461813,537920942,34
71,407462446,537920942,27
71,409557288,537920942,7
71,411358757,537920942,19
71,445797840,537920942,47
71,463025220,537920942,23
71,475268711,537920942,11
71,480047003,537920942,6
71,539630745,537920942,26
71,572717497,537920942,4
71,590120177,537920942,25
71,610940396,537920942,38
71,623177799,537920942,53
71,639913732,537920942,18
71,644117757,537920942,17
71,649489239,537920942,56
71,662969319,537920942,20
71,666283604,537920942,33
71,673611681,537920942,57
71,695195711,537920942,43
71,714834775,537920942,54
71,725660207,537920942,15
71,770664892,537920942,44
71,773136195,537920942,10
71,789914757,537920942,13
71,791052904,537920942,1
71,807777524,537920942,37
71,810911825,537920942,35
71,831739715,537920942,2
71,852865818,537920942,40
71,856689642,537920942,51
71,859773390,537920942,31
71,907017549,537920942,36
71,919299386,537920942,28
71,962339816,537920942,21
71,977834153,537920942,5
71,7231503,538639611,31
71,84881251,538639611,29
71,186151100,538639611,24
71,374277526,538639611,28
71,500938394,538639611,30
71,502272693,538639611,17
71,696705455,538639611,12
71,740562589,538639611,1
71,751944054,538639611,27
71,799953533,538639611,9
71,808206261,538639611,26
71,967052617,538639611,20
71,8505378,547953800,16
71,13748066,547953800,55
71,19788229,547953800,86
71,31491378,547953800,48
71,45848844,547953800,36
71,71179433,547953800,83
71,79373951,547953800,31
71,87555756,547953800,10
71,90480126,547953800,23
71,105501695,547953800,76
71,127026913,547953800,32
71,139011311,547953800,49
71,149257335,547953800,69
71,174530795,547953800,20
71,199226650,547953800,4
71,201099166,547953800,22
71,208904365,547953800,13
71,226515795,547953800,17
71,231125311,547953800,73
71,234833954,547953800,7
71,257601670,547953800,42
71,260599880,547953800,71
71,273363058,547953800,60
71,280710042,547953800,15
71,319355537,547953800,25
71,329825731,547953800,21
71,338547431,547953800,84
71,341398268,547953800,33
71,349014459,547953800,5
71,349110172,547953800,40
71,354469049,547953800,79
71,358092312,547953800,6
71,362727629,547953800,74
71,368404872,547953800,70
71,399227677,547953800,34
71,402358830,547953800,47
71,405307012,547953800,50
71,413289654,547953800,51
71,417814532,547953800,59
71,434697452,547953800,67
71,466297198,547953800,28
71,467442877,547953800,80
71,469892379,547953800,11
71,554067757,547953800,72
71,555278269,547953800,56
71,567148000,547953800,8
71,590634596,547953800,61
71,610746961,547953800,85
71,613680275,547953800,81
71,639956663,547953800,38
71,677139721,547953800,68
71,679016828,547953800,14
71,693409362,547953800,77
71,694800473,547953800,1
71,698016513,547953800,39
71,735487840,547953800,18
71,739426292,547953800,29
71,753556950,547953800,57
71,754833082,547953800,24
71,776092476,547953800,52
71,777337582,547953800,43
71,824247245,547953800,65
71,825869914,547953800,78
71,855428702,547953800,41
71,859484199,547953800,45
71,863733743,547953800,66
71,879139467,547953800,53
71,887917262,547953800,58
71,895068503,547953800,37
71,924893023,547953800,27
71,929061294,547953800,64
71,929904269,547953800,63
71,932646387,547953800,30
71,947226128,547953800,35
71,979007733,547953800,62
71,997066510,547953800,12
71,47950434,553995110,2
71,181237357,553995110,8
71,199274115,553995110,13
71,251515440,553995110,1
71,294116661,553995110,4
71,367412129,553995110,11
71,401279394,553995110,3
71,441411673,553995110,20
71,485059225,553995110,16
71,508099120,553995110,9
71,530194007,553995110,15
71,557762109,553995110,14
71,573217720,553995110,22
71,585018230,553995110,5
71,677332875,553995110,12
71,703582842,553995110,6
71,708555095,553995110,17
71,763135910,553995110,10
71,803182290,553995110,21
71,807114466,553995110,7
71,938266275,553995110,18
71,979198124,553995110,19
71,4771003,555134660,22
71,10588764,555134660,11
71,28925994,555134660,5
71,82750130,555134660,9
71,83924816,555134660,17
71,116739686,555134660,16
71,120658666,555134660,20
71,214208105,555134660,23
71,288702798,555134660,4
71,297929011,555134660,3
71,304506987,555134660,28
71,310330247,555134660,33
71,340627477,555134660,32
71,368377591,555134660,34
71,435224988,555134660,21
71,468097748,555134660,18
71,471204869,555134660,12
71,489035427,555134660,15
71,539707555,555134660,30
71,544081646,555134660,10
71,573483462,555134660,8
71,581153781,555134660,25
71,602704857,555134660,26
71,670227559,555134660,13
71,680255016,555134660,24
71,719480901,555134660,19
71,758772163,555134660,31
71,838371749,555134660,6
71,937728658,555134660,7
71,981897867,555134660,2
71,987994664,555134660,14
71,991782154,555134660,35
71,65189174,556113229,12
71,82157413,556113229,22
71,88110271,556113229,20
71,113142787,556113229,11
71,129180214,556113229,14
71,148636361,556113229,25
71,175317561,556113229,32
71,190355898,556113229,23
71,241216328,556113229,16
71,287655281,556113229,2
71,308141166,556113229,31
71,362602547,556113229,4
71,381257636,556113229,6
71,467334808,556113229,33
71,472435313,556113229,28
71,481032722,556113229,19
71,493000060,556113229,15
71,493235232,556113229,1
71,587349213,556113229,17
71,622473964,556113229,10
71,700406695,556113229,8
71,724069374,556113229,27
71,768378710,556113229,3
71,791732843,556113229,18
71,801141226,556113229,26
71,806622560,556113229,13
71,814028570,556113229,21
71,844933006,556113229,5
71,924363637,556113229,9
71,960816006,556113229,29
71,998893327,556113229,24
71,7339133,558534088,152
71,11415462,558534088,61
71,19860169,558534088,35
71,49767885,558534088,96
71,68594595,558534088,5
71,70908333,558534088,107
71,71929500,558534088,117
71,103848307,558534088,189
71,119986239,558534088,12
71,128876549,558534088,129
71,133027828,558534088,200
71,145869853,558534088,65
71,149315633,558534088,98
71,150469432,558534088,72
71,156042205,558534088,3
71,165233279,558534088,162
71,181316743,558534088,14
71,184133417,558534088,29
71,197368683,558534088,140
71,202807021,558534088,141
71,206984855,558534088,6
71,210017534,558534088,120
71,212758374,558534088,44
71,224462124,558534088,166
71,234797504,558534088,143
71,237339736,558534088,78
71,241474094,558534088,195
71,244052123,558534088,97
71,277086524,558534088,67
71,277936514,558534088,54
71,293453858,558534088,186
71,311930065,558534088,203
71,316299377,558534088,4
71,317957320,558534088,151
71,320367779,558534088,123
71,333444000,558534088,51
71,344340357,558534088,36
71,348851135,558534088,172
71,350314328,558534088,88
71,362624742,558534088,183
71,365881039,558534088,55
71,384380480,558534088,64
71,390251802,558534088,74
71,396340799,558534088,87
71,397867597,558534088,164
71,401277021,558534088,42
71,401685364,558534088,124
71,406626905,558534088,73
71,412578021,558534088,182
71,414664649,558534088,184
71,424135733,558534088,201
71,434996634,558534088,47
71,436759696,558534088,149
71,441138945,558534088,37
71,443330959,558534088,103
71,447511737,558534088,20
71,455437967,558534088,111
71,456745984,558534088,110
71,458996085,558534088,19
71,471050228,558534088,167
71,472577858,558534088,171
71,479641038,558534088,170
71,480802722,558534088,75
71,485064235,558534088,28
71,497576206,558534088,71
71,502702756,558534088,17
71,513572329,558534088,18
71,520978178,558534088,34
71,532148778,558534088,2
71,532699594,558534088,175
71,537241004,558534088,104
71,563419907,558534088,102
71,564781097,558534088,77
71,567884773,558534088,139
71,570551691,558534088,122
71,570979337,558534088,46
71,575894690,558534088,128
71,578619821,558534088,9
71,581585539,558534088,31
71,612546482,558534088,91
71,625380032,558534088,66
71,627260441,558534088,130
71,630211421,558534088,80
71,641515085,558534088,155
71,647525853,558534088,21
71,660356649,558534088,93
71,685667810,558534088,188
71,687350675,558534088,113
71,687740121,558534088,148
71,693440161,558534088,116
71,703176558,558534088,125
71,705306589,558534088,68
71,710140215,558534088,82
71,713758461,558534088,150
71,715052471,558534088,176
71,722282806,558534088,7
71,725672670,558534088,24
71,731021496,558534088,45
71,738660540,558534088,83
71,743416023,558534088,13
71,758489363,558534088,159
71,763776888,558534088,185
71,771525736,558534088,191
71,783625883,558534088,38
71,794714550,558534088,174
71,804484531,558534088,50
71,826335946,558534088,127
71,840663048,558534088,169
71,885533304,558534088,173
71,891841818,558534088,57
71,903699519,558534088,202
71,932639358,558534088,89
71,937969856,558534088,1
71,938027963,558534088,135
71,944546861,558534088,108
71,954961891,558534088,8
71,981788438,558534088,81
71,985798809,558534088,177
71,989565755,558534088,76
71,996417795,558534088,112
71,997558922,558534088,79
71,33622114,558998140,4
71,107633036,558998140,19
71,212910920,558998140,26
71,279854545,558998140,1
71,317967120,558998140,5
71,391401303,558998140,8
71,474468087,558998140,11
71,682820839,558998140,25
71,746683725,558998140,6
71,803081436,558998140,9
71,845295314,558998140,7
71,900030746,558998140,14
71,900276603,558998140,16
71,903489721,558998140,13
71,2295327,559601351,27
71,14192476,559601351,10
71,35188865,559601351,55
71,49504638,559601351,23
71,51006817,559601351,2
71,56574295,559601351,56
71,61493192,559601351,30
71,91773508,559601351,61
71,97994825,559601351,7
71,98611589,559601351,39
71,102776532,559601351,37
71,123339556,559601351,9
71,142517789,559601351,28
71,203514813,559601351,5
71,212816619,559601351,17
71,220254737,559601351,26
71,223180929,559601351,29
71,226719899,559601351,59
71,230108781,559601351,45
71,253190605,559601351,43
71,271359340,559601351,35
71,281728529,559601351,51
71,331261248,559601351,44
71,335823742,559601351,34
71,357844078,559601351,15
71,443798176,559601351,16
71,446579572,559601351,38
71,460256701,559601351,22
71,490733433,559601351,47
71,493941294,559601351,52
71,502272693,559601351,4
71,549358615,559601351,1
71,554798252,559601351,57
71,565429992,559601351,25
71,627926808,559601351,0
71,661017108,559601351,36
71,673285258,559601351,42
71,682346916,559601351,49
71,707823205,559601351,24
71,750338043,559601351,53
71,760138927,559601351,60
71,785783374,559601351,58
71,791354460,559601351,41
71,812497501,559601351,21
71,861442975,559601351,40
71,862908055,559601351,46
71,865297039,559601351,54
