"product_id","color_id","size_id","stock_at_day_71","stock_replenishment_days_72","stock_replenishment_days_73","stock_replenishment_days_74","stock_replenishment_days_75","stock_replenishment_days_76","stock_replenishment_days_77"
475776820,475628185,704351195,0,0,0,0,0,46,0
475776820,475628185,727657238,0,0,0,0,6,39,0
475776820,475628185,792872119,0,0,0,0,0,44,0
475776820,475628185,912547955,0,0,0,0,1,35,0
475776820,665237982,111455099,44,0,0,0,0,0,0
475776820,665237982,452052101,26,0,0,1,0,0,0
475776820,665237982,513017386,15,0,0,0,0,0,0
475776820,665237982,541898038,51,0,0,0,0,1,0
475776820,665237982,704351195,26,1,2,0,0,1,0
475776820,665237982,727657238,24,0,0,1,0,0,-1
475776820,665237982,792872119,36,0,0,1,0,0,1
475776820,665237982,912547955,23,0,0,0,0,2,2
475776820,718368786,111455099,84,0,0,0,0,0,0
475776820,718368786,452052101,76,0,0,0,1,0,0
475776820,718368786,513017386,85,0,0,0,0,0,0
475776820,718368786,541898038,164,0,1,-1,1,1,0
475776820,718368786,704351195,99,1,0,1,0,0,2
475776820,718368786,727657238,131,1,0,1,1,0,1
475776820,718368786,792872119,118,0,0,0,0,0,0
475776820,718368786,912547955,126,1,0,0,0,1,0
475837571,834531481,350037367,78,0,1,1,0,0,0
475837571,834531481,436761077,87,0,0,0,0,0,0
475837571,834531481,628894442,25,0,0,0,0,0,0
475877330,735224030,111455099,22,0,0,0,0,0,0
475877330,735224030,242364222,24,0,1,0,0,0,0
475877330,735224030,452052101,13,0,0,0,0,0,0
475877330,735224030,513017386,27,0,0,0,0,0,0
475877330,735224030,820445075,40,0,0,0,0,0,0
475877330,842213539,111455099,15,0,0,0,0,0,0
475877330,842213539,242364222,28,0,0,0,0,1,0
475877330,842213539,452052101,12,0,0,0,0,0,0
475877330,842213539,513017386,34,0,0,0,0,0,0
475877330,842213539,820445075,42,0,0,0,0,0,0
476044138,665237982,111455099,6,1,0,0,0,0,0
476044138,665237982,452052101,2,2,1,0,0,0,0
476044138,665237982,513017386,6,0,0,0,1,1,0
476044138,665237982,541898038,6,0,0,0,0,0,0
476044138,665237982,704351195,5,0,0,0,0,0,0
476044138,665237982,727657238,5,0,0,0,0,0,0
476044138,665237982,792872119,2,1,0,0,0,0,0
476044138,665237982,912547955,11,0,0,0,0,0,1
476160513,914851084,242364222,122,0,0,0,0,0,0
476160513,914851084,513017386,120,0,5,0,0,1,0
476160513,914851084,820445075,125,0,0,0,0,0,1
476171416,655610355,820445075,69,0,5,2,0,0,1
476209784,665237982,54666687,58,0,0,0,0,0,1
476209784,665237982,242364222,72,2,0,0,0,-1,0
476209784,665237982,513017386,47,0,0,0,0,0,0
476209784,665237982,820445075,77,0,0,2,0,0,0
476255759,744479403,54666687,88,5,-1,1,1,0,2
476255759,744479403,111455099,0,1,1,0,0,0,2
476255759,744479403,242364222,160,3,1,3,0,5,5
476255759,744479403,513017386,144,1,3,1,0,1,5
476255759,744479403,820445075,266,3,4,-2,5,5,4
476489490,444220004,3000471,6,0,-3,3,-2,0,0
476489490,444220004,90614934,56,0,0,0,0,0,1
476489490,444220004,208196760,49,1,0,0,0,0,-1
476489490,444220004,254705979,37,0,0,0,0,0,0
476489490,444220004,319419383,68,0,0,0,0,0,1
476489490,444220004,329816267,54,1,1,0,0,0,0
476489490,444220004,333313752,45,0,0,0,0,1,0
476489490,444220004,489270175,38,0,0,0,0,0,1
476489490,444220004,558685710,48,2,0,0,0,0,0
476489490,444220004,600575761,7,0,0,0,0,1,0
476489490,444220004,632558253,65,0,0,0,-1,1,0
476489490,444220004,642148717,47,1,0,0,0,0,1
476489490,444220004,674701524,2,0,0,0,-1,0,0
476489490,444220004,806347791,34,2,0,0,0,0,0
476489490,444220004,941322277,2,1,0,-1,0,1,-1
476590400,859479207,54666687,54,0,0,0,0,0,0
476590400,859479207,242364222,57,-1,0,2,0,0,1
476590400,859479207,513017386,30,0,0,0,0,1,0
476590400,859479207,820445075,52,0,0,-1,1,1,2
476769954,671435780,182555396,16,0,0,0,0,0,1
476769954,671435780,421635475,8,-1,1,0,0,0,0
476769954,671435780,422108434,8,0,3,0,0,0,0
476769954,671435780,473452736,12,0,0,0,0,0,3
476769954,671435780,600575761,3,0,0,0,0,0,0
476769954,671435780,674701524,8,0,0,0,0,0,2
476769954,671435780,724094920,7,-1,1,0,0,0,0
476781693,920578810,242364222,2,0,0,0,0,0,0
476781693,920578810,820445075,1,0,0,0,0,0,0
476885846,78467031,242364222,2,0,0,-1,0,0,0
476885846,78467031,513017386,11,0,0,0,0,0,0
476885846,78467031,820445075,20,0,0,0,0,0,0
476974199,444220004,3000471,88,0,1,0,0,0,0
476974199,444220004,319419383,32,0,0,0,0,0,0
476974199,444220004,422108434,34,1,0,0,0,0,1
476974199,444220004,558685710,65,0,0,0,0,0,0
476974199,444220004,600575761,106,2,0,0,0,0,0
476974199,444220004,674701524,53,2,0,0,0,0,0
476974199,444220004,941322277,97,0,1,0,0,-1,1
477004076,735224030,820445075,1,1,1,0,0,0,0
477122962,617064550,54666687,79,0,0,1,0,0,2
477122962,617064550,242364222,69,0,0,0,0,0,2
477122962,617064550,513017386,24,0,0,0,0,0,0
477122962,617064550,820445075,67,0,1,0,0,-1,3
477213306,51733619,111455099,4,0,0,0,0,0,0
477213306,51733619,242364222,11,0,0,0,0,0,0
477213306,51733619,513017386,4,0,0,0,0,0,0
477213306,51733619,820445075,6,0,0,0,0,0,0
477271577,665237982,242364222,0,1,2,-1,0,0,2
477271577,665237982,513017386,6,1,0,0,0,0,0
477271577,735224030,242364222,35,0,0,0,0,0,1
477271577,735224030,513017386,9,0,0,0,1,1,0
477271577,735224030,820445075,34,0,0,0,0,0,0
477280819,909958217,54666687,111,1,0,-1,1,1,1
477280819,909958217,242364222,168,1,0,0,0,2,-1
477280819,909958217,513017386,86,-1,1,-2,2,1,2
477280819,909958217,820445075,160,1,0,0,1,0,17
477372686,718368786,182555396,13,0,0,0,0,0,0
477372686,718368786,421635475,10,0,0,0,0,0,0
477372686,718368786,558685710,1,0,0,0,0,0,0
477372686,718368786,674701524,12,1,0,0,0,0,0
477372686,718368786,941322277,14,0,1,0,0,0,1
477476247,176009409,820445075,119,0,0,0,0,0,0
477477037,966044154,8015276,75,0,0,0,0,0,0
477477037,966044154,216812755,101,0,0,0,0,0,0
477674763,655610355,242364222,69,1,0,-3,3,-1,169
477674763,655610355,513017386,13,1,5,3,1,0,53
477674763,655610355,820445075,65,0,0,0,0,0,74
477674763,952321062,242364222,64,0,-1,-1,1,0,82
477674763,952321062,513017386,24,0,0,0,0,0,56
477674763,952321062,820445075,59,0,0,11,0,0,69
477775257,621611899,111455099,5,0,0,0,0,0,0
477775257,621611899,242364222,4,0,0,0,0,0,0
477775257,621611899,513017386,6,0,0,0,0,0,0
477775257,621611899,820445075,7,0,0,0,0,0,0
477823821,222716272,242364222,195,1,3,0,0,0,1
477823821,222716272,513017386,58,0,0,0,0,1,1
477823821,222716272,820445075,117,0,0,0,1,8,0
477924002,51733619,111455099,32,0,0,0,0,1,1
477924002,51733619,452052101,24,3,1,0,0,0,2
477924002,51733619,513017386,22,0,0,0,0,1,1
477924002,51733619,541898038,24,0,0,0,1,0,0
477924002,51733619,704351195,35,0,1,0,0,0,1
477924002,51733619,727657238,30,0,0,0,0,0,1
477924002,51733619,792872119,42,0,0,2,0,0,1
477924002,51733619,912547955,7,0,0,0,0,0,1
477999576,837879286,111455099,20,9,0,0,0,0,0
477999576,837879286,452052101,21,0,1,0,0,0,0
477999576,837879286,541898038,24,12,0,0,0,1,0
477999576,837879286,727657238,21,12,0,0,0,0,1
477999576,837879286,792872119,20,0,0,0,0,0,0
477999576,837879286,912547955,0,1,1,1,0,0,2
478037168,219888242,3000471,5,0,-2,0,0,0,0
478037168,219888242,182555396,18,0,0,0,0,0,0
478037168,219888242,319419383,3,0,2,0,0,0,3
478037168,219888242,422108434,8,0,1,0,1,0,2
478037168,219888242,600575761,60,0,0,0,0,-1,6
478037168,219888242,674701524,11,0,0,-1,1,0,1
478037168,219888242,941322277,1,0,0,1,0,0,0
478289161,842213539,108454628,1,0,1,3,0,1,0
478289161,842213539,182555396,5,0,0,8,0,0,0
478289161,842213539,421635475,6,0,0,3,0,0,0
478289161,842213539,674701524,9,0,0,2,0,0,0
478289161,842213539,941322277,7,1,0,2,0,1,3
478323264,909958217,242364222,79,1,0,0,0,0,1
478323264,909958217,513017386,44,0,2,1,0,1,0
478323264,909958217,820445075,67,1,1,0,0,0,1
478436925,654679495,111455099,32,0,0,0,0,0,3
478436925,654679495,242364222,332,2,5,13,5,0,9
478436925,654679495,513017386,137,0,0,3,0,1,1
478436925,654679495,820445075,307,1,5,2,3,4,3
478656740,850162484,3000471,26,0,0,0,0,0,-1
478656740,850162484,319419383,20,0,6,0,1,0,0
478656740,850162484,558685710,16,0,-1,1,0,0,0
478656740,850162484,600575761,0,1,2,-1,0,0,0
478656740,850162484,941322277,11,2,-1,2,2,0,0
478659220,617064550,111455099,9,0,0,0,0,0,0
478659220,617064550,242364222,17,0,0,0,0,0,0
478659220,617064550,513017386,33,0,-1,1,1,0,0
478659220,617064550,820445075,29,0,0,1,0,0,2
478981123,671435780,3000471,67,0,0,0,0,0,0
478981123,671435780,182555396,18,0,1,0,0,0,0
478981123,671435780,319419383,31,0,0,0,0,0,0
478981123,671435780,422108434,8,1,0,0,0,0,0
478981123,671435780,558685710,42,0,0,0,0,0,0
478981123,671435780,600575761,47,0,2,0,0,0,0
478981123,671435780,674701524,32,1,4,0,0,0,0
478981123,671435780,941322277,74,1,1,-1,1,0,0
479121751,799005390,3000471,100,1,1,2,0,-3,3
479121751,799005390,319419383,14,0,0,0,0,1,0
479121751,799005390,422108434,27,0,0,1,1,1,0
479121751,799005390,558685710,57,0,0,-1,0,0,0
479121751,799005390,600575761,145,7,1,-2,4,3,1
479121751,799005390,674701524,74,3,2,-1,1,0,1
479121751,799005390,941322277,106,4,1,-1,3,0,3
479231909,255515004,54666687,71,0,4,0,0,0,0
479231909,255515004,111455099,28,-1,1,1,0,0,0
479231909,255515004,242364222,100,0,6,0,0,0,0
479231909,255515004,513017386,49,0,0,0,0,0,0
479231909,255515004,820445075,98,0,0,0,0,0,1
479417527,703726621,3000471,23,2,0,0,0,1,0
479417527,703726621,319419383,10,1,0,-1,2,-1,0
479417527,703726621,558685710,19,-1,0,0,1,0,0
479417527,703726621,600575761,1,0,0,1,0,0,0
479417527,703726621,674701524,3,0,0,0,0,0,0
479417527,703726621,941322277,10,1,0,0,0,0,0
479502795,735224030,111455099,9,0,0,0,0,0,0
479502795,735224030,452052101,7,0,0,0,0,0,0
479502795,735224030,513017386,14,0,0,0,0,0,0
479502795,735224030,541898038,1,0,0,0,0,0,0
479502795,735224030,704351195,2,0,0,0,0,0,0
479502795,735224030,727657238,6,0,0,0,0,0,0
479502795,735224030,792872119,8,0,0,0,0,0,0
479504485,18805503,3000471,5,0,0,0,0,-1,0
479504485,18805503,90614934,10,1,0,0,0,0,0
479504485,18805503,208196760,10,1,0,0,0,0,0
479504485,18805503,254705979,3,0,0,0,0,0,0
479504485,18805503,319419383,17,0,0,0,0,0,8
479504485,18805503,329816267,19,0,0,0,0,0,0
479504485,18805503,333313752,19,0,0,-1,1,0,0
479504485,18805503,489270175,18,1,1,-1,1,0,0
479504485,18805503,558685710,12,1,0,0,0,0,4
479504485,18805503,600575761,18,0,0,0,1,0,1
479504485,18805503,632558253,10,1,0,0,0,-1,1
479504485,18805503,642148717,17,0,0,0,0,0,3
479504485,18805503,674701524,10,0,0,0,0,0,0
479504485,18805503,806347791,19,0,0,0,0,0,0
479504485,18805503,941322277,19,0,0,0,0,0,0
479564095,203050366,208196760,0,1,-1,0,0,0,0
479564095,203050366,254705979,0,0,1,0,0,0,0
479564095,203050366,600575761,2,0,0,0,0,0,0
479564095,203050366,806347791,0,1,0,0,0,0,0
479564095,203050366,941322277,1,0,0,0,-1,0,0
479568642,735224030,820445075,21,12,0,4,-1,1,1
479598713,842213539,54666687,71,0,0,0,0,0,1
479598713,842213539,242364222,86,0,1,0,0,0,1
479598713,842213539,513017386,55,0,0,0,0,0,0
479598713,842213539,820445075,82,0,0,0,0,0,0
479641038,429279321,111455099,69,0,0,1,0,0,0
479641038,429279321,452052101,48,1,0,0,0,0,0
479641038,429279321,513017386,64,0,0,0,0,0,0
479641038,429279321,541898038,26,0,0,0,1,1,0
479641038,429279321,704351195,87,0,0,0,0,0,0
479641038,429279321,727657238,109,0,0,-1,1,0,0
479641038,429279321,792872119,37,0,0,0,0,0,0
479641038,429279321,912547955,60,1,0,1,2,0,2
479849864,448402856,54666687,55,0,2,0,1,1,-1
479849864,448402856,111455099,34,0,0,0,0,0,2
479849864,448402856,242364222,109,0,1,1,0,0,3
479849864,448402856,513017386,51,0,0,-1,1,0,1
479849864,448402856,820445075,84,0,0,0,0,0,2
479868585,665237982,111455099,5,0,0,0,0,0,0
479868585,665237982,242364222,7,0,0,0,0,0,1
479868585,665237982,513017386,9,0,0,0,0,0,0
479868585,665237982,820445075,11,0,0,0,0,0,0
479868585,842213539,111455099,4,0,0,0,0,0,0
479868585,842213539,242364222,6,0,0,0,0,0,0
479868585,842213539,513017386,5,0,0,0,0,0,0
479868585,842213539,820445075,7,0,0,0,0,0,0
479921668,38379663,7026791,9,0,0,0,0,0,0
479921668,38379663,8015276,11,0,0,0,0,0,0
479921668,38379663,452052101,2,0,0,0,0,0,0
479921668,38379663,541898038,2,0,0,0,0,0,0
479921668,38379663,558685710,8,0,0,0,0,0,0
479921668,38379663,560206786,2,0,0,0,0,0,0
479921668,38379663,843639151,15,0,0,0,0,0,0
480047003,970404272,820445075,48,40,1,0,0,0,2
480557615,718368786,820445075,5,0,0,-1,1,0,1
480557615,842213539,820445075,2,0,0,0,-1,0,1
480572755,444220004,820445075,12,0,0,0,0,-1,1
480622459,222716272,111455099,11,0,0,0,0,0,0
480622459,222716272,242364222,19,0,0,0,0,0,0
480622459,222716272,513017386,16,0,0,0,0,0,0
480622459,222716272,820445075,15,0,0,0,0,1,0
480802722,649181039,111455099,0,0,0,2,0,0,0
480802722,649181039,452052101,0,1,0,0,0,0,0
480802722,649181039,541898038,1,1,0,1,0,0,2
480802722,649181039,792872119,0,0,0,0,1,0,0
480802722,649181039,912547955,1,0,0,2,0,0,0
480821658,444220004,820445075,4,0,0,0,0,0,0
480854628,44653502,54666687,96,0,0,0,0,0,0
480854628,44653502,111455099,19,0,0,0,0,0,0
480854628,44653502,242364222,128,0,0,0,0,1,0
480854628,44653502,513017386,45,0,0,0,0,0,0
480854628,44653502,820445075,94,0,0,0,1,0,0
480866832,78467031,51344302,99,0,1,0,0,2,1
480866832,78467031,450460304,38,0,0,1,0,0,0
480866832,78467031,656554948,98,0,0,0,1,0,1
480866832,78467031,694499193,108,0,1,0,0,1,0
480866832,78467031,811594435,63,0,1,0,0,1,0
480949286,842213539,111455099,12,0,0,0,0,0,0
480949286,842213539,513017386,29,0,0,0,0,0,0
480949286,842213539,820445075,21,0,0,0,0,0,0
480959585,735224030,54666687,55,2,0,-1,1,0,1
480959585,735224030,242364222,42,0,8,0,1,0,0
480959585,735224030,513017386,37,0,2,0,0,0,3
480959585,735224030,820445075,32,0,2,0,0,-1,1
480960039,205334470,54666687,39,1,2,0,1,1,1
480960039,205334470,242364222,43,0,0,0,21,0,1
480960039,205334470,513017386,29,0,0,0,0,0,0
480960039,205334470,820445075,48,1,1,0,0,0,0
480975240,617064550,54666687,40,0,0,0,0,0,0
480975240,617064550,242364222,54,0,1,0,0,0,0
480975240,617064550,513017386,16,0,0,1,0,1,0
480975240,617064550,820445075,46,0,0,0,0,0,0
481032722,263854140,836111865,80,0,7,-1,2,0,1
481409161,654679495,111455099,48,6,0,0,0,5,0
481409161,654679495,452052101,75,0,0,0,0,0,0
481409161,654679495,513017386,67,0,0,0,0,0,0
481409161,654679495,541898038,61,0,0,0,0,1,0
481409161,654679495,704351195,66,0,0,0,0,0,0
481409161,654679495,727657238,81,0,0,0,0,0,1
481409161,654679495,792872119,69,0,0,0,0,0,0
481409161,654679495,912547955,47,0,0,0,0,0,0
481727612,205334470,242364222,37,0,44,32,0,0,0
481727612,205334470,820445075,10,0,54,44,54,1,21
482029138,34395634,182555396,92,0,0,0,0,0,0
482029138,34395634,421635475,11,0,0,0,0,0,0
482029138,34395634,422108434,10,0,0,0,0,0,0
482029138,34395634,473452736,49,0,0,0,0,0,0
482029138,34395634,600575761,1,0,0,0,0,0,0
482029138,34395634,674701524,4,0,0,0,0,0,0
482029138,34395634,724094920,2,0,0,0,0,0,0
482029138,671435780,182555396,5,0,0,0,0,0,0
482029138,671435780,421635475,2,0,0,0,0,0,0
482029138,671435780,422108434,3,0,0,0,0,0,0
482029138,671435780,473452736,8,0,0,0,0,0,0
482029138,671435780,600575761,2,0,0,0,0,0,0
482029138,671435780,674701524,2,0,0,0,0,0,0
482029138,671435780,724094920,1,0,0,0,0,0,0
482081146,165718507,54666687,50,0,0,0,0,1,0
482081146,165718507,242364222,82,1,1,0,-1,1,0
482081146,165718507,513017386,49,0,0,0,0,0,0
482081146,165718507,820445075,86,0,0,0,0,9,0
482131171,151255543,422108434,83,0,0,1,1,0,1
482131171,151255543,600575761,304,1,2,1,-1,1,-1
482131171,151255543,674701524,140,1,1,0,0,0,0
482131171,151255543,941322277,59,2,3,0,4,1,-1
482143219,32598062,54666687,52,0,0,0,2,0,0
482143219,32598062,242364222,52,0,1,0,3,0,0
482143219,32598062,513017386,19,0,1,0,0,0,0
482143219,32598062,820445075,45,0,0,0,2,3,4
482362363,488294288,54666687,67,1,0,0,1,2,3
482362363,488294288,242364222,139,0,1,1,0,1,0
482362363,488294288,513017386,98,0,1,0,0,0,1
482362363,488294288,820445075,136,0,1,1,0,0,0
482373446,928456278,54666687,108,2,0,2,1,0,1
482373446,928456278,111455099,1,0,0,0,0,0,5
482373446,928456278,242364222,88,1,5,5,0,3,7
482373446,928456278,513017386,1,4,4,-1,1,0,5
482373446,928456278,820445075,44,0,0,4,-1,5,4
482556615,654679495,54666687,0,0,25,11,0,0,0
482556615,654679495,242364222,0,0,45,16,0,0,0
482556615,654679495,513017386,0,0,15,9,0,0,0
482556615,654679495,820445075,0,0,35,15,0,0,0
482582725,718368786,541898038,36,1,0,0,0,0,0
482582725,718368786,704351195,1,0,0,0,0,0,0
482582725,718368786,727657238,5,3,0,0,1,0,1
482582725,718368786,912547955,19,0,0,0,0,0,0
482715554,665237982,242364222,108,1,1,1,0,0,1
482715554,665237982,513017386,94,1,1,0,0,0,0
482715554,665237982,820445075,82,0,0,1,0,0,1
482798746,671435780,3000471,41,0,0,0,0,0,0
482798746,671435780,319419383,26,0,0,0,0,0,0
482798746,671435780,422108434,9,0,0,0,0,0,1
482798746,671435780,558685710,20,0,1,0,0,0,0
482798746,671435780,600575761,30,2,1,0,0,0,0
482798746,671435780,674701524,18,0,0,0,0,0,1
482798746,671435780,941322277,46,0,0,0,0,0,0
482804948,665237982,54666687,21,0,1,0,1,0,0
482804948,665237982,111455099,7,0,0,0,-1,1,0
482804948,665237982,242364222,36,1,0,0,-1,1,0
482804948,665237982,513017386,9,0,0,0,0,0,5
482804948,665237982,820445075,21,0,0,0,-1,1,9
482811149,271590995,820445075,45,0,0,0,0,0,0
482904700,511040208,111455099,40,0,0,0,0,0,0
482904700,511040208,452052101,45,0,0,0,0,0,0
482904700,511040208,513017386,58,0,0,0,0,0,0
482904700,511040208,541898038,50,0,0,0,0,0,0
482904700,511040208,704351195,41,0,0,0,0,0,0
482904700,511040208,727657238,37,1,0,0,0,0,0
482904700,511040208,792872119,44,0,0,0,0,0,0
482904700,511040208,912547955,44,0,0,0,0,0,0
483017927,649181039,54666687,0,0,0,0,0,0,40
483017927,649181039,242364222,0,0,0,0,0,0,59
483017927,649181039,513017386,0,0,0,0,0,0,30
483017927,649181039,820445075,0,0,0,0,0,0,50
483039386,668812973,941322277,1,0,0,0,0,0,0
483039386,718368786,182555396,36,1,0,0,0,1,0
483039386,718368786,421635475,20,0,0,0,0,0,3
483039386,718368786,558685710,11,0,0,1,0,0,0
483039386,718368786,674701524,35,2,0,0,0,0,0
483039386,718368786,941322277,20,0,0,0,0,0,1
483039386,859479207,182555396,51,1,0,0,1,0,3
483039386,859479207,421635475,21,1,2,2,0,0,0
483039386,859479207,558685710,14,0,0,1,0,0,1
483039386,859479207,674701524,39,0,1,0,1,0,1
483039386,859479207,941322277,17,0,0,2,1,0,1
483039386,920578810,182555396,15,1,0,0,0,0,0
483039386,920578810,421635475,11,1,0,0,0,0,0
483039386,920578810,558685710,3,0,0,0,0,0,0
483039386,920578810,674701524,18,0,0,0,0,0,0
483039386,920578810,941322277,12,0,0,0,0,0,0
483333711,929385126,600575761,3,0,0,0,0,0,0
483333711,929385126,674701524,5,0,0,0,0,0,0
483461493,735224030,54666687,114,0,1,0,4,0,4
483461493,735224030,111455099,60,0,0,1,-1,1,0
483461493,735224030,242364222,235,0,2,0,0,2,2
483461493,735224030,452052101,3,1,0,0,0,0,-1
483461493,735224030,513017386,102,0,1,0,2,0,1
483461493,735224030,820445075,159,0,1,2,0,1,0
483521278,779286912,820445075,0,0,109,-1,1,66,14
483539592,182093873,111455099,55,1,0,0,-1,1,-1
483539592,182093873,452052101,60,0,0,2,-1,1,0
483539592,182093873,513017386,24,0,0,0,1,0,0
483539592,182093873,541898038,44,0,0,2,0,0,0
483539592,182093873,704351195,56,0,0,0,0,0,0
483539592,182093873,727657238,57,0,0,0,0,0,2
483539592,182093873,792872119,91,0,0,0,-1,1,0
483539592,182093873,912547955,37,0,0,0,0,0,0
483670356,448402856,54666687,88,0,0,0,1,0,1
483670356,448402856,111455099,48,0,2,0,0,0,0
483670356,448402856,242364222,137,1,3,1,0,1,6
483670356,448402856,513017386,78,0,1,0,0,2,0
483670356,448402856,820445075,135,1,1,0,1,2,3
483694605,177460239,3000471,65,0,1,1,0,0,2
483694605,177460239,319419383,23,1,0,0,0,0,0
483694605,177460239,422108434,15,0,0,0,-1,1,-1
483694605,177460239,558685710,26,1,0,0,1,0,0
483694605,177460239,600575761,83,2,2,0,2,0,1
483694605,177460239,674701524,35,0,0,0,0,0,1
483694605,177460239,941322277,102,2,0,0,2,0,1
483805981,665237982,111455099,52,2,0,0,0,0,1
483805981,665237982,452052101,64,0,0,1,0,0,1
483805981,665237982,541898038,122,0,1,0,0,2,2
483805981,665237982,704351195,52,0,1,0,0,1,0
483805981,665237982,727657238,74,0,1,0,0,1,2
483805981,665237982,792872119,30,0,0,0,0,2,0
483805981,665237982,912547955,115,2,0,1,2,2,2
483832939,671435780,3000471,39,0,0,0,0,0,0
483832939,671435780,182555396,13,0,0,0,0,1,0
483832939,671435780,319419383,10,0,0,0,0,0,0
483832939,671435780,422108434,15,0,3,0,0,0,0
483832939,671435780,558685710,15,0,0,0,0,0,0
483832939,671435780,600575761,33,2,4,0,0,0,0
483832939,671435780,674701524,26,0,6,-1,1,0,0
483832939,671435780,941322277,47,0,0,0,0,0,0
483899006,671435780,820445075,65,0,0,0,0,0,0
483979916,735224030,54666687,32,0,0,0,3,0,0
483979916,735224030,242364222,35,0,0,0,0,6,0
483979916,735224030,513017386,27,0,0,0,5,0,0
483979916,735224030,820445075,20,0,0,0,0,0,0
483988572,149270693,54666687,44,0,0,0,1,1,1
483988572,149270693,111455099,0,0,1,3,0,0,0
483988572,149270693,242364222,56,4,1,0,1,0,0
483988572,149270693,513017386,2,2,3,0,2,4,3
483988572,149270693,820445075,0,0,5,0,0,1,6
484032678,671435780,108454628,10,0,0,0,0,0,0
484032678,671435780,182555396,29,0,2,0,0,-1,2
484032678,671435780,421635475,28,0,0,0,0,0,1
484032678,671435780,422108434,28,1,0,0,0,0,0
484032678,671435780,473452736,38,0,0,0,0,0,0
484032678,671435780,600575761,10,0,2,0,0,0,0
484032678,671435780,674701524,18,1,0,0,0,0,0
484032678,671435780,724094920,17,0,0,0,0,0,0
484167285,735224030,242364222,1,1,0,0,0,0,-1
484194225,78467031,54666687,4,0,0,0,0,0,0
484194225,78467031,111455099,5,0,0,0,0,0,0
484194225,78467031,242364222,9,0,0,0,0,0,0
484194225,78467031,513017386,11,0,0,0,0,0,3
484194225,78467031,820445075,8,0,0,1,0,0,0
484194225,205334470,54666687,3,0,0,0,0,0,1
484194225,205334470,111455099,4,0,0,0,0,0,3
484194225,205334470,242364222,10,0,1,0,0,0,1
484194225,205334470,513017386,14,0,0,0,1,1,0
484194225,205334470,820445075,10,0,0,1,0,0,2
484194225,665237982,54666687,4,0,0,0,1,0,0
484194225,665237982,111455099,4,0,0,0,-1,0,1
484194225,665237982,242364222,7,0,0,0,0,0,0
484194225,665237982,513017386,11,1,0,0,0,0,0
484194225,665237982,820445075,13,0,0,0,0,0,0
484194225,718368786,54666687,6,0,0,0,0,0,0
484194225,718368786,111455099,8,0,0,0,0,0,3
484194225,718368786,242364222,12,0,0,0,0,0,4
484194225,718368786,513017386,12,0,0,1,0,0,3
484194225,718368786,820445075,13,0,0,0,0,0,1
484194225,842213539,54666687,4,0,0,0,0,0,0
484194225,842213539,111455099,12,0,0,0,-1,1,0
484194225,842213539,242364222,7,0,0,0,0,0,5
484194225,842213539,513017386,11,0,0,0,0,0,1
484194225,842213539,820445075,10,0,0,3,0,0,1
484419866,929385126,3000471,2,-1,0,1,0,0,0
484419866,929385126,319419383,13,0,3,0,0,0,0
484419866,929385126,558685710,10,0,0,2,1,-3,0
484419866,929385126,674701524,0,0,1,0,1,0,0
484419866,929385126,941322277,0,0,0,0,1,0,0
484440459,444220004,7026791,10,0,0,0,0,0,0
484440459,444220004,100083842,15,0,0,0,0,0,0
484440459,444220004,521719317,16,0,0,0,0,0,0
484440459,444220004,730692071,9,0,0,0,0,0,0
484440459,444220004,783782848,4,0,0,0,0,0,0
484474461,901860626,7026791,33,0,1,0,0,0,0
484474461,901860626,254705979,26,0,1,1,0,0,0
484474461,901860626,320597084,32,0,0,1,0,0,0
484474461,901860626,730692071,2,0,0,1,0,4,0
484474461,901860626,783782848,1,0,0,2,0,4,0
484595377,299690122,242364222,360,3,6,2,1,1,4
484595377,299690122,513017386,117,2,0,0,0,0,0
484595377,299690122,820445075,312,1,1,0,0,1,3
484595377,497134771,242364222,41,1,0,0,0,0,0
484595377,497134771,513017386,18,0,0,0,0,0,0
484595377,497134771,820445075,25,0,0,0,0,0,0
484595377,735224030,242364222,146,1,7,2,4,1,3
484595377,735224030,513017386,30,0,0,1,0,1,0
484595377,735224030,820445075,67,1,5,1,2,2,1
484625157,18805503,820445075,184,1,0,0,0,0,0
484625157,671435780,820445075,8,0,0,0,0,0,0
484674057,78467031,111455099,1,-1,0,0,0,0,0
484674057,78467031,452052101,0,0,1,0,0,0,0
484849544,78467031,242364222,0,0,385,125,3,-1,4
484849544,78467031,513017386,7,-1,37,5,20,0,1
484849544,78467031,820445075,0,1,206,23,4,-3,3
484918300,222716272,111455099,0,1,0,0,0,-1,0
484918300,222716272,242364222,0,3,3,1,0,0,1
484918300,222716272,513017386,0,1,1,0,1,0,0
484918300,222716272,820445075,1,2,4,0,1,0,0
484918300,463101258,242364222,0,4,3,1,0,0,1
484918300,463101258,513017386,0,1,1,0,0,0,0
484918300,463101258,820445075,46,-1,5,0,1,0,0
484918300,473148129,242364222,0,3,3,0,0,1,0
484918300,473148129,820445075,0,0,3,0,0,1,0
485059225,617064550,111455099,2,1,1,0,0,1,2
485059225,617064550,452052101,13,0,1,0,0,0,4
485059225,617064550,541898038,21,-1,1,0,0,0,0
485059225,617064550,704351195,27,0,0,0,-1,1,1
485059225,617064550,727657238,14,0,0,0,0,0,0
485059225,617064550,792872119,15,0,1,0,0,0,0
485059225,617064550,912547955,0,0,0,2,-1,2,1
